Date,Open,High,Low,Close,Adj Close,Volume
4/19/17,35.470001,35.5,35.112499,35.169998,33.111385,69313600
4/20/17,35.305,35.73,35.290001,35.610001,33.525646,93278400
4/21/17,35.610001,35.669998,35.462502,35.567501,33.485622,69283600
4/24/17,35.875,35.987499,35.794998,35.91,33.808075,68537200
4/25/17,35.977501,36.224998,35.967499,36.1325,34.017551,75486000
4/26/17,36.1175,36.150002,35.845001,35.919998,33.817493,80164800
4/27/17,35.98,36.040001,35.827499,35.947498,33.843384,56985200
4/28/17,36.022499,36.075001,35.817501,35.912498,33.810429,83441600
5/1/17,36.275002,36.799999,36.240002,36.645,34.500061,134411600
5/2/17,36.884998,37.022499,36.709999,36.877499,34.718945,181408800
5/3/17,36.397499,36.872501,36.067501,36.764999,34.613037,182788000
5/4/17,36.630001,36.785,36.452499,36.6325,34.488293,93487600
5/5/17,36.689999,37.244999,36.689999,37.240002,35.060242,109310800
5/8/17,37.2575,38.424999,37.2575,38.252499,36.013462,195009600
5/9/17,38.467499,38.720001,38.362499,38.497501,36.244125,156521600
5/10/17,38.407501,38.485001,38.0275,38.314999,36.0723,103222800
5/11/17,38.112499,38.517502,38.077499,38.487499,36.38427,109020400
5/12/17,38.674999,39.105,38.6675,39.025002,36.892391,130108000
5/15/17,39.002499,39.162498,38.762501,38.924999,36.797863,104038800
5/16/17,38.985001,39.014999,38.68,38.8675,36.743507,80194000
5/17/17,38.400002,38.642502,37.427502,37.5625,35.509819,203070800
5/18/17,37.817501,38.334999,37.782501,38.134998,36.051037,134272800
5/19/17,38.345001,38.494999,38.157501,38.264999,36.173935,107843200
5/22/17,38.5,38.645,38.227501,38.497501,36.39373,91865600
5/23/17,38.724998,38.724998,38.327499,38.450001,36.348824,79675600
5/24/17,38.459999,38.5425,38.1675,38.334999,36.240101,76712000
5/25/17,38.432499,38.587502,38.2575,38.467499,36.365356,76942400
5/26/17,38.5,38.560001,38.327499,38.4025,36.303925,87710400
5/30/17,38.355,38.607498,38.3325,38.4175,36.318089,80507600
5/31/17,38.4925,38.5425,38.095001,38.189999,36.10302,97804800
6/1/17,38.2925,38.3325,38.055,38.294998,36.20229,65616400
6/2/17,38.395,38.862499,38.2225,38.862499,36.738773,111082800
6/5/17,38.584999,38.612499,38.365002,38.482498,36.379543,101326800
6/6/17,38.474998,38.952499,38.445,38.612499,36.502441,106499600
6/7/17,38.755001,38.994999,38.619999,38.842499,36.719868,84278400
6/8/17,38.8125,38.884998,38.599998,38.747501,36.630066,85003200
6/9/17,38.797501,38.797501,36.505001,37.244999,35.209671,259530800
6/12/17,36.435001,36.522499,35.627499,36.355,34.368305,289229200
6/13/17,36.790001,36.862499,36.287498,36.647499,34.644817,136661600
6/14/17,36.875,36.875,35.959999,36.290001,34.306858,126124800
6/15/17,35.830002,36.119999,35.552502,36.072498,34.10125,128661600
6/16/17,35.945,36.125,35.549999,35.567501,33.623848,201444400
6/19/17,35.915001,36.685001,35.915001,36.584999,34.585735,130165600
6/20/17,36.717499,36.717499,36.235001,36.252499,34.271404,99600400
6/21/17,36.380001,36.517502,36.1525,36.467499,34.474655,85063200
6/22/17,36.442501,36.674999,36.279999,36.407501,34.417938,76425200
6/23/17,36.282501,36.790001,36.2775,36.57,34.571556,141757600
6/26/17,36.7925,37.07,36.345001,36.455002,34.462841,102769600
6/27/17,36.252499,36.540001,35.904999,35.932499,33.968895,99047600
6/28/17,36.122501,36.5275,35.790001,36.4575,34.465214,88329600
6/29/17,36.177502,36.282501,35.57,35.919998,33.957077,125997600
6/30/17,36.112499,36.240002,35.945,36.005001,34.037437,92096400
7/3/17,36.220001,36.325001,35.775002,35.875,33.914539,57111200
7/5/17,35.922501,36.197498,35.68,36.022499,34.053982,86278400
7/6/17,35.755001,35.875,35.602501,35.682499,33.732552,96515200
7/7/17,35.724998,36.1875,35.724998,36.044998,34.075249,76806800
7/10/17,36.0275,36.487499,35.842499,36.264999,34.28323,84362400
7/11/17,36.182499,36.462502,36.095001,36.3825,34.394302,79127200
7/12/17,36.467499,36.544998,36.205002,36.435001,34.443939,99538000
7/13/17,36.375,37.122501,36.360001,36.942501,34.923706,100797600
7/14/17,36.9925,37.3325,36.8325,37.259998,35.223854,80528400
7/17/17,37.205002,37.724998,37.142502,37.389999,35.346748,95174000
7/18/17,37.299999,37.532501,37.1675,37.52,35.469639,71475200
7/19/17,37.619999,37.855,37.487499,37.755001,35.691807,83692000
7/20/17,37.875,37.935001,37.547501,37.584999,35.531094,68974800
7/21/17,37.497501,37.610001,37.220001,37.567501,35.514553,105010400
7/24/17,37.645,38.110001,37.474998,38.022499,35.944679,85972800
7/25/17,37.950001,38.459999,37.950001,38.185001,36.098293,75415600
7/26/17,38.337502,38.482498,38.264999,38.365002,36.268467,63124000
7/27/17,38.4375,38.497501,36.825001,37.639999,35.583088,129905200
7/28/17,37.4725,37.557499,37.297501,37.375,35.332565,68854800
7/31/17,37.474998,37.5825,37.032501,37.182499,35.150581,79383600
8/1/17,37.275002,37.555,37.102501,37.512501,35.462559,141474400
8/2/17,39.82,39.9375,39.040001,39.285,37.138195,279747200
8/3/17,39.262501,39.302502,38.755001,38.892502,36.767147,108389200
8/4/17,39.017502,39.349998,38.922501,39.0975,36.960934,82239600
8/7/17,39.264999,39.73,39.1675,39.702499,37.532867,87481200
8/8/17,39.650002,40.4575,39.567501,40.02,37.833023,144823600
8/9/17,39.814999,40.317501,39.7775,40.264999,38.064629,104526000
8/10/17,39.974998,40,38.657501,38.830002,36.852207,163217200
8/11/17,39.150002,39.642502,39.017502,39.369999,37.3647,105028400
8/14/17,39.830002,40.052502,39.6875,39.962502,37.927025,88490800
8/15/17,40.165001,40.549999,40.035,40.400002,38.342247,117862000
8/16/17,40.485001,40.627499,40.037498,40.237499,38.188019,110686400
8/17/17,40.130001,40.177502,39.459999,39.465,37.454865,111762400
8/18/17,39.465,39.875,39.18,39.375,37.369446,109712400
8/21/17,39.375,39.4725,38.7775,39.302502,37.30064,105474000
8/22/17,39.557499,40,39.505001,39.945,37.910419,86418400
8/23/17,39.767502,40.1175,39.720001,39.994999,37.957874,77596400
8/24/17,40.107498,40.185001,39.637501,39.817501,37.789406,79275600
8/25/17,39.912498,40.139999,39.817501,39.965,37.929398,101920400
8/28/17,40.035,40.5,39.982498,40.3675,38.31139,103864000
8/29/17,40.025002,40.779999,40,40.727501,38.653061,118067600
8/30/17,40.950001,40.9725,40.6525,40.837502,38.757458,109078400
8/31/17,40.91,41.130001,40.869999,41,38.911686,107140400
9/1/17,41.200001,41.235001,40.907501,41.012501,38.923546,66364400
9/5/17,40.9375,41.0625,40.139999,40.52,38.456123,117874000
9/6/17,40.677502,40.747501,40.130001,40.477501,38.415794,86606800
9/7/17,40.522499,40.560001,40.09,40.314999,38.261574,87714000
9/8/17,40.215,40.287498,39.6325,39.657501,37.637562,114446000
9/11/17,40.125,40.512501,39.9725,40.375,38.31852,126323200
9/12/17,40.6525,40.990002,39.692501,40.215,38.166668,286856000
9/13/17,39.967499,39.990002,39.477501,39.912498,37.879566,179629600
9/14/17,39.747501,39.849998,39.522499,39.57,37.554516,95042800
9/15/17,39.6175,40.2425,39.5,39.970001,37.934135,196458400
9/18/17,40.0275,40.125,39.5,39.6675,37.647057,113077600
9/19/17,39.877499,39.942501,39.610001,39.682499,37.661282,83242400
9/20/17,39.474998,39.564999,38.4575,39.017502,37.030159,211805600
9/21/17,38.950001,38.950001,38.1875,38.3475,36.394279,150046800
9/22/17,37.884998,38.067501,37.639999,37.9725,36.038383,186581600
9/25/17,37.497501,37.9575,37.290001,37.637501,35.720451,177549200
9/26/17,37.945,38.48,37.922501,38.285,36.334965,146640000
9/27/17,38.450001,38.68,38.384998,38.557499,36.593594,102016800
9/28/17,38.4725,38.57,38.174999,38.32,36.368183,88022000
9/29/17,38.302502,38.532501,38,38.529999,36.56749,105199200
10/2/17,38.564999,38.612499,38.18,38.452499,36.493935,74795200
10/3/17,38.502499,38.772499,38.477501,38.619999,36.652901,64921200
10/4/17,38.407501,38.465,38.115002,38.369999,36.41563,80655200
10/5/17,38.544998,38.860001,38.512501,38.8475,36.868813,85135200
10/6/17,38.7425,38.872501,38.639999,38.825001,36.847462,69630400
10/9/17,38.952499,39.182499,38.872501,38.959999,36.97559,65051600
10/10/17,39.014999,39.5,38.775002,38.974998,36.989815,62468000
10/11/17,38.9925,39.244999,38.9375,39.137501,37.144047,67622400
10/12/17,39.087502,39.342499,38.932499,39,37.013554,64500400
10/13/17,39.182499,39.32,39.102501,39.247501,37.24844,65576800
10/16/17,39.474998,40,39.412498,39.970001,37.934135,96486000
10/17/17,39.945,40.217499,39.807499,40.1175,38.074131,75989200
10/18/17,40.105,40.177502,39.900002,39.939999,37.905674,65496800
10/19/17,39.1875,39.27,38.755001,38.994999,37.008808,170336800
10/20/17,39.1525,39.4375,38.990002,39.0625,37.072868,95896400
10/23/17,39.2225,39.422501,38.875,39.0425,37.053886,87937200
10/24/17,39.072498,39.355,39.049999,39.275002,37.27454,71028800
10/25/17,39.227501,39.387501,38.817501,39.102501,37.110836,84828400
10/26/17,39.307499,39.4575,39.195,39.352501,37.348087,68002000
10/27/17,39.822498,40.900002,39.674999,40.762501,38.686275,177816800
10/30/17,40.9725,42.017502,40.93,41.68,39.557045,178803200
10/31/17,41.974998,42.412498,41.735001,42.259998,40.107506,144187200
11/1/17,42.467499,42.485001,41.4025,41.7225,39.597378,134551200
11/2/17,41.650002,42.125,41.32,42.0275,39.886852,165573600
11/3/17,43.5,43.564999,42.779999,43.125,40.928448,237594400
11/6/17,43.092499,43.747501,42.93,43.5625,41.343666,140105200
11/7/17,43.477501,43.8125,43.400002,43.702499,41.476536,97446000
11/8/17,43.665001,44.060001,43.5825,44.060001,41.815819,97638000
11/9/17,43.7775,44.025002,43.285,43.970001,41.730404,117930400
11/10/17,43.7775,43.845001,43.567501,43.6675,41.592293,100582000
11/13/17,43.375,43.625,43.349998,43.4925,41.425613,67928400
11/14/17,43.259998,43.369999,42.794998,42.834999,40.799358,99130000
11/15/17,42.4925,42.580002,42.095001,42.27,40.261215,116632400
11/16/17,42.794998,42.967499,42.575001,42.775002,40.742214,94550000
11/17/17,42.759998,42.8475,42.41,42.537498,40.515991,87598000
11/20/17,42.572498,42.639999,42.389999,42.494999,40.475517,65049600
11/21/17,42.695,43.424999,42.695,43.285,41.22797,100525200
11/22/17,43.34,43.75,43.262501,43.740002,41.661343,102355600
11/24/17,43.775002,43.875,43.662498,43.7425,41.663731,56106800
11/27/17,43.762501,43.77,43.334999,43.522499,41.454185,82867200
11/28/17,43.575001,43.717499,42.965,43.267502,41.211311,105715200
11/29/17,43.157501,43.23,41.790001,42.369999,40.356461,166665600
11/30/17,42.607498,43.035,42.110001,42.962502,40.920799,166108800
12/1/17,42.487499,42.9175,42.125,42.762501,40.730305,159037200
12/4/17,43.119999,43.154999,42.407501,42.450001,40.432663,130169600
12/5/17,42.264999,42.880001,42.099998,42.41,40.394554,109400800
12/6/17,41.875,42.549999,41.615002,42.252499,40.244537,114240000
12/7/17,42.2575,42.610001,42.227501,42.330002,40.318356,102693200
12/8/17,42.622501,42.75,42.205002,42.342499,40.330257,93420800
12/11/17,42.299999,43.2225,42.197498,43.1675,41.116055,141095200
12/12/17,43.037498,43.0975,42.865002,42.924999,40.885082,77636800
12/13/17,43.125,43.384998,43,43.067501,41.020813,95273600
12/14/17,43.099998,43.282501,42.912498,43.055,41.008904,81906000
12/15/17,43.407501,43.5425,43.115002,43.4925,41.425613,160677200
12/18/17,43.720001,44.299999,43.715,44.105,42.009007,117684400
12/19/17,43.7575,43.8475,43.522499,43.634998,41.561333,109745600
12/20/17,43.717499,43.855,43.3125,43.587502,41.516098,93902400
12/21/17,43.5425,44.005001,43.525002,43.752499,41.673252,83799600
12/22/17,43.669998,43.855,43.625,43.752499,41.673252,65397600
12/26/17,42.700001,42.8675,42.419998,42.642502,40.616001,132742000
12/27/17,42.525002,42.695,42.427502,42.650002,40.623158,85992800
12/28/17,42.75,42.962502,42.619999,42.77,40.73745,65920800
12/29/17,42.630001,42.647499,42.305,42.307499,40.296925,103999600
1/2/18,42.540001,43.075001,42.314999,43.064999,41.018425,102223600
1/3/18,43.1325,43.637501,42.990002,43.057499,41.011284,118071600
1/4/18,43.134998,43.3675,43.02,43.2575,41.201782,89738400
1/5/18,43.360001,43.842499,43.262501,43.75,41.670879,94640000
1/8/18,43.587502,43.9025,43.482498,43.587502,41.516098,82271200
1/9/18,43.637501,43.764999,43.352501,43.5825,41.51133,86336000
1/10/18,43.290001,43.575001,43.25,43.572498,41.501804,95839600
1/11/18,43.647499,43.872501,43.622501,43.82,41.737545,74670800
1/12/18,44.044998,44.34,43.912498,44.272499,42.168545,101672400
1/16/18,44.474998,44.8475,44.035,44.047501,41.954231,118263600
1/17/18,44.037498,44.8125,43.767502,44.775002,42.647167,137547200
1/18/18,44.842499,45.025002,44.5625,44.814999,42.685257,124773600
1/19/18,44.6525,44.895,44.352501,44.615002,42.494774,129700400
1/22/18,44.325001,44.445,44.150002,44.25,42.147121,108434400
1/23/18,44.325001,44.860001,44.205002,44.259998,42.156635,130756400
1/24/18,44.3125,44.325001,43.299999,43.555,41.485149,204420400
1/25/18,43.627499,43.737499,42.6325,42.7775,40.744591,166116000
1/26/18,43,43,42.514999,42.877499,40.83984,156572000
1/29/18,42.540001,42.540001,41.767502,41.990002,39.994522,202561600
1/30/18,41.3825,41.842499,41.174999,41.7425,39.758778,184192800
1/31/18,41.717499,42.110001,41.625,41.857498,39.868313,129915600
2/1/18,41.7925,42.154999,41.689999,41.945,39.951653,188923200
2/2/18,41.5,41.700001,40.025002,40.125,38.21814,346375200
2/5/18,39.775002,40.970001,39,39.122501,37.263283,290954000
2/6/18,38.7075,40.93,38.5,40.7575,38.820583,272975200
2/7/18,40.772499,40.849998,39.767502,39.884998,37.989552,206434400
2/8/18,40.072498,40.25,38.7575,38.787498,36.944202,217562000
2/9/18,39.267502,39.4725,37.560001,39.102501,37.396088,282690400
2/12/18,39.625,40.9725,39.377499,40.677502,38.902351,243278000
2/13/18,40.487499,41.1875,40.412498,41.084999,39.292065,130196800
2/14/18,40.759998,41.884998,40.720001,41.842499,40.016514,162579600
2/15/18,42.447498,43.272499,42.25,43.247501,41.36021,204588800
2/16/18,43.09,43.705002,42.942501,43.107498,41.226299,160704400
2/20/18,43.012501,43.564999,42.855,42.962502,41.087635,135722000
2/21/18,43.2075,43.529999,42.752499,42.767502,40.90115,149886400
2/22/18,42.950001,43.487499,42.927502,43.125,41.243057,123967600
2/23/18,43.4175,43.912498,43.384998,43.875,41.960327,135249600
2/26/18,44.087502,44.8475,44.052502,44.7425,42.789955,152648800
2/27/18,44.775002,45.119999,44.540001,44.5975,42.651291,155712400
2/28/18,44.814999,45.154999,44.512501,44.529999,42.586735,151128400
3/1/18,44.634998,44.945,43.165001,43.75,41.840775,195208000
3/2/18,43.200001,44.075001,43.112499,44.052502,42.130074,153816000
3/5/18,43.802502,44.435001,43.630001,44.205002,42.275913,113605600
3/6/18,44.477501,44.5625,44.032501,44.1675,42.240051,95154000
3/7/18,43.735001,43.962502,43.567501,43.7575,41.847942,126814000
3/8/18,43.869999,44.279999,43.767502,44.235001,42.3046,95096400
3/9/18,44.490002,45,44.3475,44.994999,43.031437,128740800
3/12/18,45.072498,45.5975,45.052502,45.43,43.44746,128828400
3/13/18,45.647499,45.875,44.810001,44.9925,43.029049,126774000
3/14/18,45.080002,45.130001,44.452499,44.610001,42.663254,117473600
3/15/18,44.625,45.060001,44.517502,44.662498,42.713451,90975200
3/16/18,44.662498,44.779999,44.404999,44.505001,42.562828,157618800
3/19/18,44.330002,44.3675,43.415001,43.825001,41.912498,133787200
3/20/18,43.810001,44.200001,43.735001,43.810001,41.898151,78597600
3/21/18,43.759998,43.772499,42.814999,42.817501,40.948963,148219600
3/22/18,42.5,43.169998,42.150002,42.212502,40.370369,165963200
3/23/18,42.0975,42.48,41.235001,41.235001,39.43552,164115200
3/26/18,42.017502,43.275002,41.610001,43.192501,41.307594,150164800
3/27/18,43.419998,43.787498,41.73,42.084999,40.248428,163690400
3/28/18,41.8125,42.505001,41.297501,41.619999,39.80373,166674000
3/29/18,41.952499,42.9375,41.724998,41.945,40.114532,153594000
4/2/18,41.66,42.235001,41.1175,41.669998,39.85154,150347200
4/3/18,41.91,42.1875,41.220001,42.0975,40.26038,121112000
4/4/18,41.220001,43.002499,41.192501,42.9025,41.030258,138422000
4/5/18,43.145,43.557499,43.02,43.200001,41.314781,107732800
4/6/18,42.7425,43.119999,42.049999,42.095001,40.257996,140021200
4/9/18,42.470001,43.272499,42.462502,42.512501,40.65728,116070800
4/10/18,43.25,43.5,42.8825,43.3125,41.422363,113634400
4/11/18,43.057499,43.48,42.924999,43.110001,41.228699,89726400
4/12/18,43.352501,43.75,43.259998,43.535,41.635155,91557200
4/13/18,43.695,43.959999,43.462502,43.682499,41.776207,100497200
4/16/18,43.7575,44.047501,43.7075,43.955002,42.036835,86313600
4/17/18,44.122501,44.735001,44.102501,44.560001,42.615425,106421600
4/18/18,44.452499,44.705002,44.220001,44.459999,42.519787,83018000
4/19/18,43.439999,43.8475,43.165001,43.200001,41.314781,139235200
4/20/18,42.650002,42.805,41.357498,41.43,39.622021,261964400
4/23/18,41.7075,41.73,41.022499,41.310001,39.507256,146062000
4/24/18,41.4175,41.5825,40.305,40.735001,38.957344,134768000
4/25/18,40.654999,41.355,40.602501,40.912498,39.127098,113528400
4/26/18,41.029999,41.432499,40.842499,41.055,39.263386,111852000
4/27/18,41,41.0825,40.157501,40.580002,38.809109,142623200
4/30/18,40.532501,41.814999,40.459999,41.314999,39.512035,169709600
5/1/18,41.602501,42.299999,41.317501,42.275002,40.430145,214277600
5/2/18,43.807499,44.4375,43.450001,44.142502,42.216141,266157600
5/3/18,43.970001,44.375,43.610001,44.2225,42.292652,136272800
5/4/18,44.5625,46.0625,44.5425,45.9575,43.951942,224805200
5/7/18,46.294998,46.9175,46.1875,46.290001,44.269932,169805600
5/8/18,46.247501,46.555,45.9175,46.512501,44.482723,113611200
5/9/18,46.637501,46.849998,46.305,46.84,44.795929,92844800
5/10/18,46.935001,47.592499,46.912498,47.509998,45.436695,111957200
5/11/18,47.372501,47.514999,46.862499,47.147499,45.263874,104848800
5/14/18,47.252499,47.3825,46.965,47.037498,45.158272,83115200
5/15/18,46.695,46.767502,46.275002,46.610001,44.747856,94780800
5/16/18,46.517502,47.115002,46.5,47.044998,45.16547,76732400
5/17/18,47,47.227501,46.59,46.747501,44.87986,69176000
5/18/18,46.797501,46.952499,46.532501,46.577499,44.716652,73190800
5/21/18,47,47.317501,46.727501,46.907501,45.033474,73603200
5/22/18,47.095001,47.220001,46.695,46.790001,44.920673,60962800
5/23/18,46.587502,47.125,46.439999,47.09,45.208672,80233600
5/24/18,47.192501,47.209999,46.552502,47.037498,45.158272,92936000
5/25/18,47.057499,47.412498,46.912498,47.145,45.261478,69844000
5/29/18,46.900002,47.1875,46.717499,46.974998,45.098263,90056400
5/30/18,46.93,47,46.695,46.875,45.002258,74762000
5/31/18,46.805,47.057499,46.535,46.717499,44.851059,109931200
6/1/18,46.997501,47.564999,46.9375,47.560001,45.659901,93770000
6/4/18,47.91,48.355,47.837502,47.9575,46.041519,105064800
6/5/18,48.267502,48.485001,48.09,48.327499,46.396732,86264000
6/6/18,48.407501,48.52,47.98,48.494999,46.557537,83734400
6/7/18,48.535,48.549999,48.084999,48.365002,46.432732,85388800
6/8/18,47.7925,48,47.442501,47.924999,46.010307,106627200
6/11/18,47.837502,47.9925,47.552502,47.807499,45.897507,73234000
6/12/18,47.8475,48.1525,47.787498,48.07,46.149521,67644400
6/13/18,48.105,48.220001,47.610001,47.674999,45.770294,86553600
6/14/18,47.887501,47.892502,47.555,47.700001,45.794308,86440400
6/15/18,47.5075,47.540001,47.064999,47.209999,45.323879,246876800
6/18/18,46.970001,47.305,46.799999,47.185001,45.299881,73939600
6/19/18,46.285,46.5825,45.862499,46.422501,44.567848,134314000
6/20/18,46.587502,46.799999,46.432499,46.625,44.762257,82514800
6/21/18,46.8125,47.087502,46.235001,46.365002,44.512642,102847600
6/22/18,46.529999,46.537498,46.174999,46.23,44.383038,108801600
6/25/18,45.849998,46.23,45.182499,45.5425,43.722992,126652400
6/26/18,45.747501,46.6325,45.634998,46.107498,44.265419,98276800
6/27/18,46.307499,46.82,46.0075,46.040001,44.200619,101141200
6/28/18,46.025002,46.552502,45.950001,46.375,44.522236,69460800
6/29/18,46.572498,46.797501,45.727501,46.2775,44.428638,90950800
7/2/18,45.955002,46.825001,45.855,46.794998,44.925457,70925200
7/3/18,46.947498,46.987499,45.884998,45.98,44.143017,55819200
7/5/18,46.314999,46.602501,46.07,46.349998,44.49823,66416800
7/6/18,46.355,47.107498,46.299999,46.9925,45.11507,69940800
7/9/18,47.375,47.669998,47.325001,47.645,45.741497,79026400
7/10/18,47.677502,47.82,47.544998,47.587502,45.686298,63756400
7/11/18,47.125,47.445,46.9025,46.970001,45.093464,75326000
7/12/18,47.3825,47.852501,47.327499,47.7575,45.849514,72164400
7/13/18,47.77,47.959999,47.724998,47.8325,45.921509,50055600
7/16/18,47.880001,48.162498,47.605,47.727501,45.820709,60172400
7/17/18,47.4375,47.967499,47.299999,47.862499,45.950314,62138000
7/18/18,47.945,47.950001,47.482498,47.599998,45.698296,65573600
7/19/18,47.422501,48.137501,47.422501,47.970001,46.053524,81147200
7/20/18,47.945,48.107498,47.5425,47.860001,45.94791,82704800
7/23/18,47.669998,47.990002,47.389999,47.9025,45.988708,63957600
7/24/18,48.112499,48.415001,48.012501,48.25,46.322327,74791600
7/25/18,48.264999,48.712502,48.107498,48.705002,46.759155,66839600
7/26/18,48.6525,48.990002,48.4025,48.552502,46.61274,76304000
7/27/18,48.747501,48.797501,47.525002,47.744999,45.837505,96096000
7/30/18,47.974998,48.049999,47.267502,47.477501,45.580688,84118000
7/31/18,47.575001,48.035,47.334999,47.572498,45.671898,157492000
8/1/18,49.782501,50.439999,49.327499,50.375,48.362427,271742800
8/2/18,50.145,52.095001,50.087502,51.8475,49.7761,249616000
8/3/18,51.7575,52.185001,51.369999,51.997501,49.920105,133789600
8/6/18,52,52.3125,51.767502,52.267502,50.179333,101701600
8/7/18,52.330002,52.375,51.689999,51.7775,49.708897,102349600
8/8/18,51.512501,51.952499,51.130001,51.8125,49.742508,90102000
8/9/18,52.3825,52.445,51.799999,52.220001,50.133724,93970400
8/10/18,51.84,52.275002,51.6675,51.8825,49.984394,98444800
8/13/18,52.327499,52.737499,51.924999,52.217499,50.30714,103563600
8/14/18,52.540001,52.639999,52.064999,52.4375,50.519096,82992000
8/15/18,52.305,52.685001,52.0825,52.560001,50.637108,115230400
8/16/18,52.9375,53.452499,52.8675,53.330002,51.378937,114001600
8/17/18,53.360001,54.487499,53.290001,54.395,52.404968,141708000
8/20/18,54.525002,54.794998,53.7775,53.865002,51.894367,121150800
8/21/18,54.200001,54.297501,53.5075,53.759998,51.793205,104639200
8/22/18,53.525002,54.09,53.459999,53.762501,51.79562,76072400
8/23/18,53.662498,54.262501,53.650002,53.872501,51.901592,75532800
8/24/18,54.150002,54.224998,53.7775,54.040001,52.062969,73905600
8/27/18,54.287498,54.685001,54.0825,54.485001,52.49168,82100400
8/28/18,54.752499,55.134998,54.73,54.924999,52.915592,91107200
8/29/18,55.037498,55.872501,54.852501,55.744999,53.705597,109019200
8/30/18,55.8125,57.064999,55.599998,56.2575,54.199341,195175200
8/31/18,56.627499,57.217499,56.5,56.907501,54.825565,173360400
9/4/18,57.102501,57.294998,56.657501,57.09,55.001389,109560400
9/5/18,57.247501,57.4175,56.275002,56.717499,54.642509,133332000
9/6/18,56.557499,56.837502,55.325001,55.775002,53.734489,137160000
9/7/18,55.462502,56.342499,55.177502,55.325001,53.300945,150479200
9/10/18,55.237499,55.462502,54.1175,54.5825,52.585621,158066000
9/11/18,54.502499,56.075001,54.139999,55.962502,53.915138,142996000
9/12/18,56.235001,56.25,54.959999,55.267502,53.245556,197114800
9/13/18,55.880001,57.087502,55.642502,56.602501,54.531715,166825600
9/14/18,56.4375,56.709999,55.630001,55.959999,53.912724,127997200
9/17/18,55.537498,55.737499,54.317501,54.470001,52.477245,148780400
9/18/18,54.447498,55.462502,54.279999,54.560001,52.563934,126286800
9/19/18,54.625,54.904999,53.825001,54.592499,52.595253,108495200
9/20/18,55.060001,55.57,54.787498,55.0075,52.995068,106435200
9/21/18,55.195,55.34,54.322498,54.415001,52.424248,384986800
9/24/18,54.205002,55.314999,54.157501,55.197498,53.17812,110773600
9/25/18,54.9375,55.705002,54.924999,55.547501,53.515316,98217600
9/26/18,55.25,55.9375,54.939999,55.105,53.089001,95938800
9/27/18,55.955002,56.610001,55.884998,56.237499,54.180061,120724800
9/28/18,56.197498,56.459999,56.005001,56.435001,54.370346,91717600
10/1/18,56.987499,57.355,56.587502,56.814999,54.736435,94403200
10/2/18,56.8125,57.5,56.657501,57.32,55.222969,99152800
10/3/18,57.512501,58.3675,57.445,58.017502,55.894955,114619200
10/4/18,57.695,58.087502,56.682499,56.997501,54.912262,128168000
10/5/18,56.990002,57.102501,55.145,56.072498,54.021107,134322000
10/8/18,55.552502,56.200001,55.049999,55.942501,53.895863,118655600
10/9/18,55.91,56.817501,55.5625,56.717499,54.642509,107564000
10/10/18,56.365002,56.587502,54.012501,54.09,52.111137,167962400
10/11/18,53.630001,54.875,53.080002,53.612499,51.651104,212497600
10/12/18,55.105,55.720001,54.209999,55.5275,53.496052,161351600
10/15/18,55.290001,55.4575,54.317501,54.34,52.35199,123164000
10/16/18,54.732498,55.747501,54.189999,55.537498,53.505676,116736000
10/17/18,55.575001,55.66,54.834999,55.297501,53.27446,91541600
10/18/18,54.465,54.935001,53.25,54.005001,52.029243,130325200
10/19/18,54.514999,55.314999,54.357498,54.827499,52.821644,132314800
10/22/18,54.947498,55.84,54.735001,55.162498,53.144394,115168400
10/23/18,53.9575,55.8125,53.674999,55.682499,53.645363,155071200
10/24/18,55.650002,56.057499,53.634998,53.772499,51.805244,163702000
10/25/18,54.427502,55.345001,54.1875,54.950001,52.939671,119423200
10/26/18,53.974998,55.047501,53.1675,54.075001,52.09668,189033600
10/29/18,54.797501,54.922501,51.522499,53.060001,51.11882,183742000
10/30/18,52.787498,53.794998,52.317501,53.325001,51.374119,146640000
10/31/18,54.220001,55.112499,54.154999,54.715,52.713276,153435600
11/1/18,54.762501,55.59,54.202499,55.555,53.522541,233292800
11/2/18,52.387501,53.412498,51.357498,51.869999,49.972351,365314800
11/5/18,51.075001,51.0975,49.5425,50.397499,48.553722,264654800
11/6/18,50.48,51.18,50.422501,50.942501,49.078781,127531600
11/7/18,51.4925,52.514999,51.032501,52.487499,50.567265,133697600
11/8/18,52.494999,52.529999,51.6875,52.122501,50.390827,101450400
11/9/18,51.387501,51.502499,50.5625,51.1175,49.419209,137463200
11/12/18,49.75,49.962502,48.447498,48.5425,46.929771,204542000
11/13/18,47.907501,49.294998,47.862499,48.057499,46.460873,187531600
11/14/18,48.474998,48.619999,46.482498,46.700001,45.148483,243204000
11/15/18,47.0975,47.9925,46.724998,47.852501,46.262688,185915200
11/16/18,47.625,48.7425,47.365002,48.3825,46.775078,147713200
11/19/18,47.5,47.674999,46.247501,46.465,44.921284,167701200
11/20/18,44.592499,45.3675,43.877499,44.244999,42.775036,271300800
11/21/18,44.932499,45.067501,44.137501,44.195,42.726696,124496800
11/23/18,43.735001,44.150002,43.025002,43.072498,41.641499,94496000
11/26/18,43.560001,43.737499,42.564999,43.654999,42.204643,179994000
11/27/18,42.877499,43.692501,42.720001,43.560001,42.112808,165549600
11/28/18,44.182499,45.322498,43.732498,45.235001,43.732151,184250000
